sales_key,customer_key,product_key,region_key,date_key,order_id,ship_date,ship_mode,sales,quantity,discount,profit,delivery_days,shipping_speed,profit_margin_pct,estimated_cost,discount_bucket,loss_flag,customer_id,customer_name,segment,product_id,product_name,category,sub_category,country_region,city,state_province,postal_code,region,order_date,order_year,order_month,order_quarter,weekday
4687,319,38,17,693,US-2024-150147,2024-04-29,Second Class,82.8,2,0.4,-20.700000000000003,4,Medium,-25.000000000000007,103.5,Medium,1,JL-15850,John Lucas,Consumer,TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,United States,Philadelphia,Pennsylvania,19134,East,2024-04-25,2024,4,2,Thursday
4688,531,889,59,694,US-2024-139556,2024-05-01,Standard Class,434.646,3,0.1,62.782199999999975,5,Medium,14.444444444444438,371.8638,Low,0,DB-13360,Dennis Bolton,Home Office,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,United States,New York City,New York,10009,East,2024-04-26,2024,4,2,Friday
4689,737,244,126,695,US-2024-137204,2024-05-05,Standard Class,41.568000000000005,2,0.2,2.5980000000000008,7,Slow,6.250000000000002,38.970000000000006,Low,0,BO-11350,Bill Overfelt,Corporate,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,United States,Los Angeles,California,90045,West,2024-04-28,2024,4,2,Sunday
4690,758,694,345,695,US-2024-167605,2024-04-30,Second Class,30.344,2,0.6,-31.861200000000004,2,Fast,-105.0,62.205200000000005,High,1,RB-19570,Rob Beeghly,Consumer,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,United States,Saint Charles,Illinois,60174,Central,2024-04-28,2024,4,2,Sunday
4691,565,1690,78,695,US-2024-161816,2024-05-01,First Class,15.712000000000002,4,0.2,5.695599999999999,3,Medium,36.249999999999986,10.016400000000004,Low,0,NB-18655,Nona Balk,Corporate,OFF-LA-10004345,Avery 493,Office Supplies,Labels,United States,Dallas,Texas,75217,Central,2024-04-28,2024,4,2,Sunday
4692,201,592,66,695,US-2024-152814,2024-05-02,Standard Class,29.472,3,0.2,9.946799999999998,4,Medium,33.74999999999999,19.525200000000005,Low,0,EH-14005,Erica Hernandez,Home Office,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,United States,Denver,Colorado,80219,West,2024-04-28,2024,4,2,Sunday
4693,565,888,78,695,US-2024-161816,2024-05-01,First Class,369.576,3,0.2,41.57729999999995,3,Medium,11.249999999999986,327.9987000000001,Low,0,NB-18655,Nona Balk,Corporate,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,United States,Dallas,Texas,75217,Central,2024-04-28,2024,4,2,Sunday
4694,694,1139,19,696,US-2024-144792,2024-05-04,Standard Class,111.888,7,0.2,22.3776,4,Medium,20.0,89.5104,Low,0,KD-16615,Ken Dana,Corporate,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,United States,Scottsdale,Arizona,85254,West,2024-04-30,2024,4,2,Tuesday
4695,154,1194,217,696,US-2024-120460,2024-05-05,Standard Class,22.608,3,0.6,-10.173599999999997,5,Medium,-44.999999999999986,32.7816,High,1,BF-11170,Ben Ferrer,Home Office,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,United States,Dallas,Texas,75081,Central,2024-04-30,2024,4,2,Tuesday
4696,157,600,188,696,US-2024-154788,2024-05-04,Standard Class,7.712000000000001,2,0.2,2.7956000000000003,4,Medium,36.25,4.9164,Low,0,JL-15835,John Lee,Consumer,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,United States,New York City,New York,10011,East,2024-04-30,2024,4,2,Tuesday
4697,224,499,131,697,US-2024-164784,2024-05-04,First Class,370.62,3,0.4,-142.07100000000008,3,Medium,-38.33333333333335,512.691,Medium,1,HF-14995,Herbert Flentye,Consumer,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,United States,Memphis,Tennessee,38109,South,2024-05-01,2024,5,2,Wednesday
4698,759,395,164,697,US-2024-101525,2024-05-04,Second Class,11.16,2,0.0,4.3524,3,Medium,39.0,6.8076,No Discount,0,CM-12235,Chris McAfee,Consumer,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,United States,Little Rock,Arkansas,72209,South,2024-05-01,2024,5,2,Wednesday
4699,224,589,131,697,US-2024-164784,2024-05-04,First Class,2.7420000000000004,2,0.7,-2.0107999999999997,3,Medium,-73.3333333333333,4.752800000000001,High,1,HF-14995,Herbert Flentye,Consumer,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,United States,Memphis,Tennessee,38109,South,2024-05-01,2024,5,2,Wednesday
4700,224,874,131,697,US-2024-164784,2024-05-04,First Class,3.984,1,0.2,1.2948,3,Medium,32.5,2.6892,Low,0,HF-14995,Herbert Flentye,Consumer,OFF-LA-10001569,Avery 499,Office Supplies,Labels,United States,Memphis,Tennessee,38109,South,2024-05-01,2024,5,2,Wednesday
4701,759,1538,164,697,US-2024-101525,2024-05-04,Second Class,109.92,2,0.0,53.8608,3,Medium,49.0,56.0592,No Discount,0,CM-12235,Chris McAfee,Consumer,OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,United States,Little Rock,Arkansas,72209,South,2024-05-01,2024,5,2,Wednesday
4702,759,746,164,697,US-2024-101525,2024-05-04,Second Class,19.44,3,0.0,9.3312,3,Medium,48.00000000000001,10.1088,No Discount,0,CM-12235,Chris McAfee,Consumer,OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,United States,Little Rock,Arkansas,72209,South,2024-05-01,2024,5,2,Wednesday
4703,279,244,87,698,US-2024-154060,2024-05-08,Standard Class,187.056,9,0.2,11.69100000000001,6,Slow,6.250000000000004,175.365,Low,0,DL-12865,Dan Lawera,Consumer,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,United States,Greensboro,North Carolina,27405,South,2024-05-02,2024,5,2,Thursday
4704,247,936,413,698,US-2024-109400,2024-05-06,Standard Class,366.744,4,0.3,-110.02320000000005,4,Medium,-30.00000000000001,476.76720000000006,Medium,1,NR-18550,Nick Radford,Consumer,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,United States,Amarillo,Texas,79109,Central,2024-05-02,2024,5,2,Thursday
4705,152,1408,59,698,US-2024-158155,2024-05-06,Standard Class,12.56,2,0.0,4.0192,4,Medium,31.999999999999996,8.5408,No Discount,0,EH-13765,Edward Hooks,Corporate,FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,Furnishings,United States,New York City,New York,10009,East,2024-05-02,2024,5,2,Thursday
4706,152,1006,59,698,US-2024-158155,2024-05-06,Standard Class,214.7,5,0.0,83.733,4,Medium,39.0,130.96699999999998,No Discount,0,EH-13765,Edward Hooks,Corporate,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,United States,New York City,New York,10009,East,2024-05-02,2024,5,2,Thursday
4707,747,1361,127,698,US-2024-148698,2024-05-07,Standard Class,86.352,3,0.2,5.396999999999991,5,Medium,6.249999999999989,80.95500000000001,Low,0,BD-11770,Bryan Davis,Consumer,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,United States,Houston,Texas,77070,Central,2024-05-02,2024,5,2,Thursday
4708,206,1162,30,698,US-2024-146836,2024-05-02,Same Day,45.576,3,0.2,15.951599999999996,0,Fast,34.99999999999999,29.624400000000005,Low,0,CC-12475,Cindy Chapman,Consumer,OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,United States,New York City,New York,10024,East,2024-05-02,2024,5,2,Thursday
4709,152,573,59,698,US-2024-158155,2024-05-06,Standard Class,90.48000000000002,3,0.2,33.93,4,Medium,37.49999999999999,56.55000000000002,Low,0,EH-13765,Edward Hooks,Corporate,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,United States,New York City,New York,10009,East,2024-05-02,2024,5,2,Thursday
4710,429,1691,296,698,US-2024-104311,2024-05-06,Standard Class,5.04,2,0.2,1.764,4,Medium,35.0,3.276,Low,0,AS-10090,Adam Shillingsburg,Consumer,OFF-LA-10000973,Avery 502,Office Supplies,Labels,United States,Irving,Texas,75061,Central,2024-05-02,2024,5,2,Thursday
4711,152,918,59,698,US-2024-158155,2024-05-06,Standard Class,13.08,2,0.0,6.0168,4,Medium,46.0,7.0632,No Discount,0,EH-13765,Edward Hooks,Corporate,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,United States,New York City,New York,10009,East,2024-05-02,2024,5,2,Thursday
4712,429,117,296,698,US-2024-104311,2024-05-06,Standard Class,18.936,3,0.2,-3.787200000000003,4,Medium,-20.000000000000018,22.7232,Low,1,AS-10090,Adam Shillingsburg,Consumer,OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,United States,Irving,Texas,75061,Central,2024-05-02,2024,5,2,Thursday
4713,206,1692,30,698,US-2024-146836,2024-05-02,Same Day,44.94,3,0.0,12.5832,0,Fast,28.000000000000004,32.3568,No Discount,0,CC-12475,Cindy Chapman,Consumer,OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,United States,New York City,New York,10024,East,2024-05-02,2024,5,2,Thursday
4714,429,250,296,698,US-2024-104311,2024-05-06,Standard Class,12.672,3,0.2,-3.168,4,Medium,-25.0,15.84,Low,1,AS-10090,Adam Shillingsburg,Consumer,OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,United States,Irving,Texas,75061,Central,2024-05-02,2024,5,2,Thursday
4715,760,890,13,699,US-2024-129280,2024-05-05,First Class,51.968,2,0.2,10.393599999999998,2,Fast,19.999999999999993,41.5744,Low,0,SM-20905,Susan MacKendrick,Consumer,FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,United States,Newark,Ohio,43055,East,2024-05-03,2024,5,2,Friday
4716,717,717,46,699,US-2024-163398,2024-05-08,Standard Class,26.40599999999999,3,0.8,-71.2962,5,Medium,-270.00000000000006,97.7022,High,1,CB-12415,Christy Brittain,Consumer,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,United States,Chicago,Illinois,60653,Central,2024-05-03,2024,5,2,Friday
4717,717,1299,46,699,US-2024-163398,2024-05-08,Standard Class,27.384,7,0.2,2.738400000000002,5,Medium,10.000000000000009,24.6456,Low,0,CB-12415,Christy Brittain,Consumer,OFF-AR-10003217,Newell 316,Office Supplies,Art,United States,Chicago,Illinois,60653,Central,2024-05-03,2024,5,2,Friday
4718,717,1499,46,699,US-2024-163398,2024-05-08,Standard Class,2.1819999999999995,1,0.8,-3.6003,5,Medium,-165.00000000000003,5.782299999999999,High,1,CB-12415,Christy Brittain,Consumer,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,United States,Chicago,Illinois,60653,Central,2024-05-03,2024,5,2,Friday
4719,760,1693,13,699,US-2024-129280,2024-05-05,First Class,6.0,2,0.2,2.0999999999999996,2,Fast,34.99999999999999,3.9,Low,0,SM-20905,Susan MacKendrick,Consumer,OFF-LA-10000081,Avery 496,Office Supplies,Labels,United States,Newark,Ohio,43055,East,2024-05-03,2024,5,2,Friday
4720,760,1233,13,699,US-2024-129280,2024-05-05,First Class,195.64,5,0.2,-44.01899999999999,2,Fast,-22.499999999999996,239.659,Low,1,SM-20905,Susan MacKendrick,Consumer,OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,United States,Newark,Ohio,43055,East,2024-05-03,2024,5,2,Friday
4721,760,1560,13,699,US-2024-129280,2024-05-05,First Class,431.97600000000006,3,0.2,-75.59580000000004,2,Fast,-17.500000000000007,507.5718000000001,Low,1,SM-20905,Susan MacKendrick,Consumer,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,United States,Newark,Ohio,43055,East,2024-05-03,2024,5,2,Friday
4722,760,1065,13,699,US-2024-129280,2024-05-05,First Class,132.52000000000004,5,0.2,34.786500000000004,2,Fast,26.249999999999996,97.73350000000003,Low,0,SM-20905,Susan MacKendrick,Consumer,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,United States,Newark,Ohio,43055,East,2024-05-03,2024,5,2,Friday
4723,760,1694,13,699,US-2024-129280,2024-05-05,First Class,224.93700000000004,3,0.7,-164.9538,2,Fast,-73.33333333333331,389.8908,High,1,SM-20905,Susan MacKendrick,Consumer,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines,United States,Newark,Ohio,43055,East,2024-05-03,2024,5,2,Friday
4724,376,200,490,700,US-2024-147991,2024-05-09,Standard Class,16.72,5,0.2,3.3439999999999994,4,Medium,20.0,13.376,Low,0,ZD-21925,Zuschuss Donatelli,Consumer,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,United States,Chattanooga,Tennessee,37421,South,2024-05-05,2024,5,2,Sunday
4725,607,1199,11,700,US-2024-126165,2024-05-07,Second Class,71.08800000000001,2,0.2,-1.777200000000004,2,Fast,-2.5000000000000053,72.86520000000002,Low,1,AH-10465,Amy Hunt,Consumer,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,United States,San Francisco,California,94109,West,2024-05-05,2024,5,2,Sunday
4726,761,1695,509,700,US-2024-102239,2024-05-06,First Class,1685.88,6,0.0,320.3172,1,Fast,19.0,1365.5628000000002,No Discount,0,LW-16990,Lindsay Williams,Corporate,FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,United States,Henderson,Nevada,89015,West,2024-05-05,2024,5,2,Sunday
4727,412,304,510,700,US-2024-160500,2024-05-08,First Class,298.776,3,0.2,7.469399999999993,3,Medium,2.499999999999998,291.3066,Low,0,DM-13015,Darrin Martin,Consumer,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,United States,Encinitas,California,92024,West,2024-05-05,2024,5,2,Sunday
4728,761,844,509,700,US-2024-102239,2024-05-06,First Class,5.728000000000001,2,0.2,2.0047999999999995,1,Fast,34.999999999999986,3.723200000000001,Low,0,LW-16990,Lindsay Williams,Corporate,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,United States,Henderson,Nevada,89015,West,2024-05-05,2024,5,2,Sunday
4729,412,969,510,700,US-2024-160500,2024-05-08,First Class,6.720000000000001,5,0.2,2.351999999999999,3,Medium,34.99999999999998,4.368000000000002,Low,0,DM-13015,Darrin Martin,Consumer,OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,United States,Encinitas,California,92024,West,2024-05-05,2024,5,2,Sunday
4730,85,1696,474,700,US-2024-105662,2024-05-09,Standard Class,93.248,4,0.2,31.4712,4,Medium,33.75,61.77680000000001,Low,0,RB-19465,Rick Bensley,Home Office,OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,United States,Tallahassee,Florida,32303,South,2024-05-05,2024,5,2,Sunday
4731,12,197,134,700,US-2024-145247,2024-05-07,First Class,79.14,3,0.0,36.404399999999995,2,Fast,46.0,42.735600000000005,No Discount,0,ND-18370,Natalie DeCherney,Consumer,OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,United States,Louisville,Kentucky,40214,South,2024-05-05,2024,5,2,Sunday
4732,229,626,444,700,US-2024-112676,2024-05-08,First Class,14.352000000000002,3,0.2,5.2026,3,Medium,36.25,9.149400000000002,Low,0,PJ-18835,Patrick Jones,Corporate,OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,United States,Murfreesboro,Tennessee,37130,South,2024-05-05,2024,5,2,Sunday
4733,436,587,109,700,US-2024-137729,2024-05-09,Standard Class,5.98,1,0.0,1.0165999999999995,4,Medium,16.99999999999999,4.963400000000001,No Discount,0,BF-11005,Barry Franz,Home Office,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,United States,Los Angeles,California,90004,West,2024-05-05,2024,5,2,Sunday
4734,85,1595,474,700,US-2024-105662,2024-05-09,Standard Class,177.48000000000002,3,0.2,19.966499999999986,4,Medium,11.249999999999991,157.51350000000002,Low,0,RB-19465,Rick Bensley,Home Office,TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,United States,Tallahassee,Florida,32303,South,2024-05-05,2024,5,2,Sunday
4735,436,1620,109,700,US-2024-137729,2024-05-09,Standard Class,246.168,3,0.2,21.539699999999996,4,Medium,8.749999999999998,224.6283,Low,0,BF-11005,Barry Franz,Home Office,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,United States,Los Angeles,California,90004,West,2024-05-05,2024,5,2,Sunday
4736,347,1697,414,701,US-2024-137393,2024-05-10,Standard Class,41.6,4,0.0,14.143999999999998,4,Medium,34.0,27.456000000000003,No Discount,0,GM-14500,Gene McClure,Consumer,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,United States,Bakersfield,California,93309,West,2024-05-06,2024,5,2,Monday
4737,680,1434,290,701,US-2024-118052,2024-05-10,Standard Class,54.712,7,0.2,11.6263,4,Medium,21.25,43.0857,Low,0,BE-11455,Brad Eason,Home Office,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,United States,Lorain,Ohio,44052,East,2024-05-06,2024,5,2,Monday
4738,680,1246,207,701,US-2024-146857,2024-05-08,Second Class,54.48,1,0.0,15.254400000000004,2,Fast,28.000000000000007,39.22559999999999,No Discount,0,BE-11455,Brad Eason,Home Office,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,United States,Springfield,Missouri,65807,Central,2024-05-06,2024,5,2,Monday
4739,727,177,100,701,US-2024-139234,2024-05-10,Standard Class,3.2079999999999993,2,0.8,-5.293200000000002,4,Medium,-165.0000000000001,8.5012,High,1,AF-10870,Art Ferguson,Consumer,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,United States,Chicago,Illinois,60610,Central,2024-05-06,2024,5,2,Monday
4740,680,1181,290,701,US-2024-118052,2024-05-10,Standard Class,7.216,2,0.2,1.7138000000000002,4,Medium,23.75,5.5022,Low,0,BE-11455,Brad Eason,Home Office,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,United States,Lorain,Ohio,44052,East,2024-05-06,2024,5,2,Monday
4741,680,224,290,701,US-2024-118052,2024-05-10,Standard Class,49.568000000000005,2,0.2,15.489999999999997,4,Medium,31.24999999999999,34.07800000000001,Low,0,BE-11455,Brad Eason,Home Office,OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,United States,Lorain,Ohio,44052,East,2024-05-06,2024,5,2,Monday
4742,727,690,100,701,US-2024-139234,2024-05-10,Standard Class,26.176,2,0.2,-3.272000000000002,4,Medium,-12.500000000000009,29.448,Low,1,AF-10870,Art Ferguson,Consumer,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,United States,Chicago,Illinois,60610,Central,2024-05-06,2024,5,2,Monday
4743,746,1282,59,702,US-2024-128818,2024-05-11,Standard Class,442.764,4,0.1,59.0352,4,Medium,13.333333333333334,383.7288,Low,0,CJ-12010,Caroline Jumper,Consumer,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,United States,New York City,New York,10009,East,2024-05-07,2024,5,2,Tuesday
4744,746,1103,59,702,US-2024-128818,2024-05-11,Standard Class,63.68,8,0.0,28.019200000000005,4,Medium,44.00000000000001,35.660799999999995,No Discount,0,CJ-12010,Caroline Jumper,Consumer,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,United States,New York City,New York,10009,East,2024-05-07,2024,5,2,Tuesday
4745,746,190,59,702,US-2024-128818,2024-05-11,Standard Class,85.23200000000001,7,0.2,30.896599999999996,4,Medium,36.249999999999986,54.33540000000002,Low,0,CJ-12010,Caroline Jumper,Consumer,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,United States,New York City,New York,10009,East,2024-05-07,2024,5,2,Tuesday
4746,746,822,59,702,US-2024-128818,2024-05-11,Standard Class,44.400000000000006,3,0.0,22.200000000000003,4,Medium,50.0,22.200000000000003,No Discount,0,CJ-12010,Caroline Jumper,Consumer,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,United States,New York City,New York,10009,East,2024-05-07,2024,5,2,Tuesday
4747,746,700,59,702,US-2024-128818,2024-05-11,Standard Class,199.95,5,0.0,21.994499999999988,4,Medium,10.999999999999996,177.9555,No Discount,0,CJ-12010,Caroline Jumper,Consumer,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,United States,New York City,New York,10009,East,2024-05-07,2024,5,2,Tuesday
4748,746,1258,59,702,US-2024-128818,2024-05-11,Standard Class,3999.95,5,0.0,1159.9854999999998,4,Medium,28.999999999999996,2839.9645,No Discount,0,CJ-12010,Caroline Jumper,Consumer,TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,United States,New York City,New York,10009,East,2024-05-07,2024,5,2,Tuesday
